,Title,Word_Count,Links,Hashtags,User_Mentions,Favorite,Retweet
118,"En Argentina Alberto Fernández rechazó 14 millones de vacunas de Pfizer y en Ecuador el señor presidente Guillermo Lasso consigue millones de vacunas rusas y chinas para julio. Ah pero la derecha es la inhumana, miserable y cerrada.",38,0,0,0,2,0
119,"@LassoGuillermo YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",38,0,0,1,0,0
120,"@vovallediaz Guillermo Lasso, presidente de Ecuador, bachiller y de ultraderecha",10,0,0,1,3,0
121,"@ramirogarciaf Aún q el profe no está muy lejos de los conceptos. Cuando Don Guillermo Lasso. No sabía algo tan superlativo como no saber el. Valor de 1 lt de lecho o en un debate presidencial desconocer sobre los protocolos de Nagoya. No existía crítica, comentarios siempre a su conveniencia👎",50,0,0,1,0,0
122,"#Claves @luisdalvarezva considera que, por el contrario, de ganar Keiko Fujimori “habrá mayor fuerza para presionar una salida democrática en Venezuela, será una voz más como lo es Guillermo Lasso (presidente de Ecuador)”. https://t.co/uTxdMW1yxP",34,1,1,1,1,0
123,"Ecuador con Rafel Correa cuido asu pueblo de los leones y llenas entro este delincuente Lenin Moreno, oy esta Guillermo Lasso es peor., pobre Ecuador que pasa dios mío ya paren estas mafias https://t.co/yWECQ2aHYb",34,0,0,0,0,0
124,"¿Será que el Gobierno de Guillermo Lasso logró hacer en 15 días lo que no pudo Lenín Moreno en un año y medio de Emergencia Sanitaria?

Revisa nuestro editorial de hoy, aquí ⤵️
https://t.co/9QgqtU2nBz",34,1,0,0,15,14
125,"#Ecuador #Peru #EliminatoriasQatar2022 | Guillermo Lasso le dejó un fuerte mensaje a la Selección de Ecuador antes de enfrentar a Perú
https://t.co/J3FeVEsXVs",22,1,3,0,0,0
126,"De última hora: Damián Diaz Nuevo ministro de obras públicas del Gabinete de Guillermo Lasso, se están planeando nuevos túneles pa mejorar la circulación del país y evitar tráfico 👏🏻👏🏻 https://t.co/inHyYB24OW",31,1,0,0,2,0
127,"#Actualidad Guillermo Lasso tiene el 71,4% de aprobación de los ecuatorianos según Cedatos
#RGRadioInformando
https://t.co/CdWrnI14x4 https://t.co/qbdpE0Dvyq",16,1,2,0,1,0
128,Guillermo Lasso se someterá a una intervención quirúrgica en Miami https://t.co/sZpDBqgls5 via @ElOrienteEc,13,1,0,1,0,0
129,"Guillermo Lasso ha asumido el progreso social de Lenin Moreno como suyo, para su gobierno, o sea, Lasso NO tiene un programa social.",23,0,0,0,0,0
130,"El presidente de Ecuador, Guillermo Lasso, quien tiene problemas para caminar debido a una lesión lumbar, viajará en dos semanas a Miami para ser operado.

https://t.co/d6iewzNzyx",26,1,0,0,0,0
131,#ATENCIÓN | Presidente Guillermo Lasso recibe a transportistas en Carondelet. ¿Subsidio? » https://t.co/urX0McC6XM https://t.co/aSpFs0k4Iq,14,1,1,0,60,9
132,"A través del Decreto Ejecutivo 60, el presidente de la República, Guillermo Lasso, designó a Erwin Rafael Ronquillo Coellar como secretario técnico del Plan Toda Una Vida, denominación que se dio a los proyectos y programas sociales en el gobierno del expresidente Lenín Moreno. https://t.co/Iao3kW8gkw",45,0,0,0,0,0
133,Ahora nos niega vacuna y #Ayudasocial como el #Bono 😢 por eso #Ecuatorianos si estas arrepentido de haber votado por #Guillermo Lasso y #FernandoVillavicencio por favor envía información a nuestro correo Mario.b.garcia97@gmail.com para hacer un reportaje sobre esta problemática,39,0,5,0,1,1
134,"@ClaudioNazoa Todo está planificado por el SSXXI y el Foro de Sao Paulo. Ellos piensan en grande, en la patria grande, la de ""Bolívar"", y así lo venden y el pueblo se lo cree. Ahora van por Colombia y que se cuide Guillermo Lasso. Nuestro himno lo proclama, seguid el ejemplo que Caracas dio",54,0,0,1,1,0
135,"@ACNURamericas YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",38,0,0,1,0,0
136,"@EscuelaOEA @OEA_oficial @opengovpart @OAS_official @NestorMendezOAS @mftrigov @OasStlucia @OAS_Inclusion @OAS_Development @OAS_CivilSoc @oas_in @SummitAmericas @CARICOMorg YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",50,0,0,13,0,0
137,"@LassoGuillermo 1A. Todavía estoy esperando q este guillermo lasso d un resumen d como encontró el gobierno d las manos d Lerdin El Cuentico, q también mencione q los mas millonarios d Ecuador arrimen el hombro pagando sus impuestos justos y no evadirlos y cobrar impuestos a salidas d divisas a",51,0,0,1,0,0
138,"@LassoGuillermo YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",38,0,0,1,0,0
139,"Guillermo Lasso cambió el nombre de la cartera de Estado del Ministerio de Ambiente, Mediante el decreto 59 que consta de 7 artículos, el Ministerio a cargo de Gustavo Manrique se denomina Ministerio de Ambiente, Agua y Transición Ecológica. https://t.co/qlOSnZVylD",40,0,0,0,0,0
140,"#Ecuador
A 15 días de que Guillermo Lasso llegó a la Presidencia de la República, Cedatos consultó al país sobre ciertos aspectos como las expectativas frente al nuevo mandato. Leer más https://t.co/BlBe0Mr8rG https://t.co/DUzY6evKwF",33,1,1,0,3,2
141,".@guquillas: El Presidente Guillermo Lasso ha dado instrucciones para impulsar la concesión y construcción de los nuevos proyectos hidroeléctricos Cardenillo y Río Santiago, que requieren una inversión superior a los USD 4.000 millones. #JuntosLoLogramos",34,0,1,1,0,8
142,"Guillermo Lasso, se reunirá este martes, con los representantes del sector del transporte a las 11:00, en el Salón de Gabinete del Palacio de Carondelet, en Quito, para abordar temas relacionados con la reactivación postcovid.
LEER MÁS: https://t.co/d83SoZ6F1i

#orovision https://t.co/M20zzo2H1d",40,1,1,0,0,0
143,"Presidente de Ecuador Guillermo Lasso, se someterá a una intervención quirúrgica en EEUU. https://t.co/WQSae1Fc35",14,1,0,0,3,2
144,"@AreaDeportivaFM ""Un viejo acabado que llego ahí por medio de la prensa, y a a lado suyo el presidente Guillermo Lasso"" FuterWeb",22,0,0,1,7,1
145,"A dos semanas de gestión y con una anunciada transición ecológica, Guillermo Lasso ya recibe la primera notificación de una demanda heredada del anterior gobierno.",25,0,0,0,23,9
146,"@OEA_oficial YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",38,0,0,1,0,0
147,Se siente bonito despertar en un país donde su presidente es Guillermo Lasso y no Arauz JAJAJAJA 🥰,18,0,0,0,2,0
148,La delincuencia del banquero bachiller delincuente Guillermo Lasso se ha tomado Contraloría https://t.co/IQpU8Jl9tO,13,1,0,0,16,10
149,"Presidente Guillermo Lasso denuncia corrupción en Salud Pública.
-
Conoce los detalles (VIDEO)⬇️  https://t.co/3xHaRxbBKy",14,1,0,0,6,1
150,"Presidente Guillermo Lasso denuncia corrupción en Salud Pública.
-
Conoce los detalles (VIDEO)⬇️  https://t.co/GfMlvR4nLV",14,1,0,0,4,0
151,@EcuavisaInforma Excelente imagen y personalidad. De nuestro Presidente Guillermo Lasso. PERO CUIDADO EL EFECTO BUMERÁN. 15 días y ya está copado de los mismos de siempre. CAMISETAZO. HOMBRE DEL MALETÍN. Esto puede manchar y destruir desde adentro el plan de gobierno que lo llevo a la presidencia,47,0,0,1,0,0
152,"@Presidencia_Ec @LassoGuillermo @ObrasPublicasEc @MarceloHCabrera @luis_pachala @FEINE_EC 1A. Todavía estoy esperando q este guillermo lasso d un resumen d como encontró el gobierno d las manos d Lerdin El Cuentico, q también mencione q los mas millonarios d Ecuador arrimen el hombro pagando sus impuestos justos y no evadirlos y cobrar impuestos a salidas d divisas a",56,0,0,6,0,0
153,"@Presidencia_Ec @LassoGuillermo @ObrasPublicasEc @MarceloHCabrera @luis_pachala @FEINE_EC YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",43,0,0,6,0,0
154,"@LassoGuillermo 1A. Todavía estoy esperando q este guillermo lasso d un resumen d como encontró el gobierno d las manos d Lerdin El Cuentico, q también mencione q los mas millonarios d Ecuador arrimen el hombro pagando sus impuestos justos y no evadirlos y cobrar impuestos a salidas d divisas a",51,0,0,1,0,0
155,"@LassoGuillermo @LaTri Ecuador por el Cambio con Guillermo Lasso y la selección del Ecuador que hoy gana a Perú, todos Unidos Si se Puede",24,0,0,2,1,0
156,"@LassoGuillermo YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",38,0,0,1,0,0
157,"El presidente de la República, Guillermo Lasso, recibirá este martes, 8 de junio de 2021, a los representantes de las diferentes modalidades del transporte del país.   

Aquí el informe: https://t.co/rUk5aK58Uw

103.7 FM 📻📻📻 https://t.co/VwwKXUBEj1",34,1,0,0,1,0
158,"Santiago Cuesta, con Lenin Moreno.
Rafael Cuesta, con Guillermo Lasso.

Quisiera pregúntales a mis papás en que me fallaron?",19,0,0,0,0,0
159,"@LaPosta_Ecu 1A. Todavía estoy esperando q este guillermo lasso d un resumen d como encontró el gobierno d las manos d Lerdin El Cuentico, q también mencione q los mas millonarios d Ecuador arrimen el hombro pagando sus impuestos justos y no evadirlos y cobrar impuestos a salidas d divisas a",51,0,0,1,2,0
160,"@LaPosta_Ecu Pregúntale a guillermo lasso q profesas d ser transparente, vas a denunciar ante la ley a los genocidas Lerdin moreno, maria paula romo, oswaldo jarrin, etc por el desastre como dejan el país y todo esta en el informe del defensor del pueblo y d Derechos Humanos en Ecuador.",50,0,0,1,3,0
161,"@LaPosta_Ecu YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",38,0,0,1,2,0
162,"@LassoGuillermo  tiene el 71,4% de aprobación de los #ecuatorianos según #Cedatos. https://t.co/VOWKHuQCEW https://t.co/ZlNqFg1F8w",13,1,2,1,3,1
163,"@perjudicado2010 Te siento como un resentido social! El Presidente Guillermo Lasso es un hombre íntegro y pondrá todo en orden. Todo su gabinete de gobierno tendrá que trabajar con verdadera responsabilidad, honradez y transparencia; caso contrario, se irán a sus casas. Yo apoyo a LASSO.",45,0,0,1,0,0
164,"Como pudimos cambiar a Andrés Arauz, un estadista, economista patriota...por un banquero bachiller delincuente como Guillermo Lasso que es la continuación de Lenin Moreno y María Paula romo 🤐🤦‍♀️ https://t.co/GYqHsmsueu",30,0,0,0,98,74
165,"#Ecuador| El nivel de aprobación al inicio de la gestión de Lenin Moreno llegó a un 66%. Guillermo Lasso rompe ese techo y lo supera con creces. Alcanzando un 71.4% de aprobación.

#Ecuavisa https://t.co/ZIoP2PKjCS",34,0,2,0,1,1
166,"#MIES Inscripción #Bono ProsperaEcuador Sin #Hambre 
https://t.co/JgPHW7t6iN 
Inscripción #Bono #Prospera #MIES #Ecuador Sin #Hambre, Co ...
#Consultar #Guillermo #Lasso 

--------------------------------------------------------------------------------
#España #Noticias https://t.co/LHpCCrminp",23,1,13,0,0,0
167,#MIES Inscripción #Bono ProsperaEcuador Sin #Hambre https://t.co/FmQ94ATngF #Consultar #Desarrollo #Ecuador #Guillermo #Humano #Inscribirse #Lasso #Prospera https://t.co/exJJFygRzV,16,1,11,0,0,0
168,#MIES Inscripción #Bono ProsperaEcuador Sin #Hambre https://t.co/jmu0weKcHu @elyex #Consultar #Desarrollo #Ecuador #Guillermo #Humano #Inscribirse #Lasso #Prospera https://t.co/POA3L1wkel,17,1,11,1,0,1
169,#MIES Inscripción #Bono ProsperaEcuador Sin #Hambre https://t.co/FmQ94ATngF #Consultar #Desarrollo #Ecuador #Guillermo #Humano #Inscribirse #Lasso #Prospera https://t.co/5fpfsIzWGK,16,1,11,0,0,0
170,"#MIES Inscripción #Bono ProsperaEcuador Sin #Hambre 
https://t.co/czOVUhfFnE 
Inscripción #Bono #Prospera #MIES #Ecuador Sin #Hambre, Consulte en Internet si puede #Inscribirse y recibir este beneficio. Inscripción ...
#Consultar #Guillermo #Lasso https://t.co/cC5jC4YlbM",30,1,12,0,0,0
171,#MIES Inscripción #Bono ProsperaEcuador Sin #Hambre https://t.co/jmu0weKcHu @elyex #Consultar #Desarrollo #Ecuador #Guillermo #Humano #Inscribirse #Lasso #Prospera https://t.co/lcEBviBUYA,17,1,11,1,0,0
172,"#MIES Inscripción #Bono ProsperaEcuador Sin #Hambre 
https://t.co/JgPHW7t6iN 
Inscripción #Bono #Prospera #MIES #Ecuador Sin #Hambre, Co ...
#Consultar #Guillermo #Lasso 

--------------------------------------------------------------------------------
#España #Noticias https://t.co/aoPhiJbc7x",23,1,13,0,0,0
173,"#ECUADOR.- El presidente de la República, Guillermo Lasso Mendoza, mantendrá este martes, 8 de junio de 2021, una importante agenda de actividades desde Quito enfocadas en el diálogo y el encuentro de oportunidades para los ecuatorianos.",36,0,1,0,0,0
174,"📰#Nacionales | Guillermo Lasso designó a Joan Sotomayor como su delegado en las islas, pero una deuda con Banecuador lo impediría, aunque el futuro funcionario ha manifestado que ya fue subsanada.  Los detalles⬇
https://t.co/1VYXsSSdgH",34,1,1,0,4,3
175,"@JoseLuisGil1000 ESO NO ES VERDAD. NO EXISTE CONSPIRACIÓN COMUNISTA NACIONAL NI EXTRANJERA; COMO TAMPOCO, EXISTE DE PARTE DE LA DERECHA, GUILLERMO LASSO, LEOPOLDO LOPEZ, VARGAS-LLOSA, DEA O LA CIA. 
TAMPOCO, EL GOBIERNO, CONGRESO, PJ, MP, JNE, ONPE NI RENIEC, SON COMUNISTAS, MAFIOSOS O TRAMPOSOS.",44,0,0,1,2,0
176,"@CesarMongeO GUILLERMO LASSO ES CONFIANZA, ES INVERSIÓN, LOS ECUATORIANOS ESTAMOS SEGUROS, QUE SE LOGRARÁN CAMBIOS IMPORTANTES, EN BENEFICIO DE SUS CIUDADANOS.",21,0,0,1,0,0
177,"@FiscaliaEcuador @DianaSalazarM2 @DDHH_Ec @BernardaOM YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",41,0,0,4,0,0
178,"@FiscaliaEcuador @ecuavisa @lahoraecuador @Gamavisionecu @Expresoec @RTSEcuador @notimundoec @revistavistazo @eltiempocuenca @eluniversocom @tctelevision YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",48,0,0,11,0,0
179,"@FiscaliaEcuador @ecuavisa @lahoraecuador @Gamavisionecu @Expresoec @RTSEcuador @notimundoec @revistavistazo @eltiempocuenca @eluniversocom @tctelevision YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",48,0,0,11,0,0
180,"@FiscaliaEcuador @ecuavisa @lahoraecuador @Gamavisionecu @Expresoec @RTSEcuador @notimundoec @revistavistazo @eltiempocuenca @eluniversocom @tctelevision YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",48,0,0,11,0,0
181,"@FiscaliaEcuador @ecuavisa @lahoraecuador @Gamavisionecu @Expresoec @RTSEcuador @notimundoec @revistavistazo @eltiempocuenca @eluniversocom @tctelevision YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",48,0,0,11,0,0
182,"@FiscaliaEcuador @PoliciaEcuador @ecuavisa @lahoraecuador @Gamavisionecu @Expresoec @RTSEcuador @notimundoec @revistavistazo @eltiempocuenca @eluniversocom @tctelevision YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",49,0,0,12,0,0
183,"@FiscaliaEcuador YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",38,0,0,1,0,0
184,"@FiscaliaEcuador YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",38,0,0,1,0,0
